"symbol","overallAssociationScore","geneticAssociations","somaticMutations","drugs","pathwaysSystemsBiology","textMining","rnaExpression","animalModels","targetName"
"GSX1",0.1081842363518719,"No data","No data","No data","No data","No data","No data",0.5409211817593593,"GS homeobox 1"
"SERP1",0.1081842363518719,"No data","No data","No data","No data","No data","No data",0.5409211817593593,"stress associated endoplasmic reticulum protein 1"
"HFM1",0.1081842363518719,"No data","No data","No data","No data","No data","No data",0.5409211817593593,"helicase for meiosis 1"
"HMX3",0.1081842363518719,"No data","No data","No data","No data","No data","No data",0.5409211817593593,"H6 family homeobox 3"
"FANCG",0.1081842363518719,"No data","No data","No data","No data","No data","No data",0.5409211817593593,"FA complementation group G"
"CENPJ",0.10815284672554583,"No data","No data","No data","No data","No data","No data",0.540764233627729,"centromere protein J"
"CIBAR1",0.10815284672554583,"No data","No data","No data","No data","No data","No data",0.540764233627729,"CBY1 interacting BAR domain containing 1"
"RAD51C",0.10805828353739534,"No data","No data","No data","No data","No data","No data",0.5402914176869767,"RAD51 paralog C"
"PLEKHA1",0.10804836165304381,"No data","No data","No data","No data","No data","No data",0.5402418082652191,"pleckstrin homology domain containing A1"
"MGAT2",0.10803640440999798,"No data","No data","No data","No data","No data","No data",0.5401820220499899,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
"SLC17A9",0.10801823956014026,"No data","No data","No data","No data","No data","No data",0.5400911978007013,"solute carrier family 17 member 9"
"L1CAM",0.1080111990639085,"No data","No data","No data","No data","No data","No data",0.5400559953195425,"L1 cell adhesion molecule"
"PTH2",0.10800122040783201,"No data","No data","No data","No data","No data","No data",0.54000610203916,"parathyroid hormone 2"
"NFE2L2",0.10790827192496928,"No data","No data","No data","No data",0.0656053278853117,"No data",0.5231400276535185,"nuclear factor, erythroid 2 like 2"
"ADRM1",0.10790453626462508,"No data","No data","No data","No data","No data","No data",0.5395226813231253,"ADRM1 26S proteasome ubiquitin receptor"
"SUN1",0.10789727607370193,"No data","No data","No data","No data","No data","No data",0.5394863803685096,"Sad1 and UNC84 domain containing 1"
"ANK2",0.10784922671270217,"No data","No data","No data","No data","No data","No data",0.5392461335635108,"ankyrin 2"
"SUCO",0.10784649169522542,"No data","No data","No data","No data","No data","No data",0.5392324584761271,"SUN domain containing ossification factor"
"FANCD2",0.10784346524685985,"No data","No data","No data","No data","No data","No data",0.5392173262342993,"FA complementation group D2"
"GJA8",0.10783335275829983,"No data","No data","No data","No data","No data","No data",0.5391667637914992,"gap junction protein alpha 8"
"MAGI2",0.10782314862095925,"No data","No data","No data","No data","No data","No data",0.5391157431047963,"membrane associated guanylate kinase, WW and PDZ domain containing 2"
"ACTN4",0.10782314862095925,"No data","No data","No data","No data","No data","No data",0.5391157431047963,"actinin alpha 4"
"MPV17",0.10782314862095925,"No data","No data","No data","No data","No data","No data",0.5391157431047963,"mitochondrial inner membrane protein MPV17"
"GNE",0.10782314862095925,"No data","No data","No data","No data","No data","No data",0.5391157431047963,"glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"
"DICER1",0.10780695691688123,"No data","No data","No data","No data",0.14398215172091508,"No data",0.5030392466541774,"dicer 1, ribonuclease III"
"GAS1",0.10780081359460286,"No data","No data","No data","No data","No data","No data",0.5390040679730143,"growth arrest specific 1"
"ZC3HC1",0.10775387498364143,"No data","No data","No data","No data",0.027718489101352637,"No data",0.5318397526428691,"zinc finger C3HC-type containing 1"
"DLX6",0.10772562257316724,"No data","No data","No data","No data","No data","No data",0.5386281128658362,"distal-less homeobox 6"
"CTSV",0.10771594755964496,"No data","No data","No data","No data","No data","No data",0.5385797377982248,"cathepsin V"
"PANK2",0.10771448187757489,"No data","No data","No data","No data",0.01293529491396456,"No data",0.5353385856593833,"pantothenate kinase 2"
"ERCC6",0.10766828439573929,"No data","No data","No data","No data","No data","No data",0.5383414219786965,"ERCC excision repair 6, chromatin remodeling factor"
"MERTK",0.10766828439573929,"No data","No data","No data","No data","No data","No data",0.5383414219786965,"MER proto-oncogene, tyrosine kinase"
"PGAP1",0.10765313162169722,"No data","No data","No data","No data","No data","No data",0.5382656581084861,"post-GPI attachment to proteins inositol deacylase 1"
"PRKAG2",0.10763235119290206,0.00015947050143440153,"No data","No data","No data","No data","No data",0.5379624178377173,"protein kinase AMP-activated non-catalytic subunit gamma 2"
"SNAP25",0.1076019235644694,"No data","No data","No data","No data",0.022482774493319358,"No data",0.5323889241990172,"synaptosome associated protein 25"
"SDC3",0.10759248356754346,"No data","No data","No data","No data","No data","No data",0.5379624178377173,"syndecan 3"
"LCLAT1",0.10759248356754346,"No data","No data","No data","No data","No data","No data",0.5379624178377173,"lysocardiolipin acyltransferase 1"
"PANK1",0.10759248356754346,"No data","No data","No data","No data","No data","No data",0.5379624178377173,"pantothenate kinase 1"
"GFRAL",0.10759248356754346,"No data","No data","No data","No data","No data","No data",0.5379624178377173,"GDNF family receptor alpha like"
"NPBWR1",0.10759248356754346,"No data","No data","No data","No data","No data","No data",0.5379624178377173,"neuropeptides B and W receptor 1"
"CLPS",0.10759248356754346,"No data","No data","No data","No data","No data","No data",0.5379624178377173,"colipase"
"MARK4",0.10759248356754346,"No data","No data","No data","No data","No data","No data",0.5379624178377173,"microtubule affinity regulating kinase 4"
"ANXA7",0.10758847496420172,"No data","No data","No data","No data",0.02664054785852225,"No data",0.531282237856378,"annexin A7"
"NOG",0.10758182734840005,"No data","No data","No data","No data",0.01847899273423509,"No data",0.5332893885584414,"noggin"
"USH1C",0.10757040938411172,"No data","No data","No data","No data","No data","No data",0.5378520469205585,"USH1 protein network component harmonin"
"EDNRB",0.10753192790835338,"No data","No data",0.03695798546847018,"No data",0.0850033665774814,"No data",0.48201733919757006,"endothelin receptor type B"
"TLE5",0.10745523187562066,"No data","No data","No data","No data","No data","No data",0.5372761593781032,"TLE family member 5, transcriptional modulator"
"GGTLC1",0.10743265875938507,"No data","No data","No data","No data","No data","No data",0.5371632937969253,"gamma-glutamyltransferase light chain 1"
"GGTLC3",0.10743265875938507,"No data","No data","No data","No data","No data","No data",0.5371632937969253,"gamma-glutamyltransferase light chain family member 3"
"GGT2",0.10743265875938507,"No data","No data","No data","No data","No data","No data",0.5371632937969253,"gamma-glutamyltransferase 2"
"GGTLC2",0.10743265875938507,"No data","No data","No data","No data","No data","No data",0.5371632937969253,"gamma-glutamyltransferase light chain 2"
"SAFB",0.10740917183391244,"No data","No data","No data","No data",0.007391597093694037,"No data",0.5351979598961386,"scaffold attachment factor B"
"TUBB4A",0.10736803156212922,"No data","No data","No data","No data","No data","No data",0.536840157810646,"tubulin beta 4A class IVa"
"LIFR",0.10735869351113417,"No data","No data","No data","No data",0.011087395640541052,"No data",0.5340216186455355,"LIF receptor subunit alpha"
"MMP9",0.10732349460798148,"No data","No data","No data","No data",0.09257701015017597,"No data",0.5134732205023634,"matrix metallopeptidase 9"
"MARVELD2",0.10731289335550644,"No data","No data","No data","No data","No data","No data",0.5365644667775322,"MARVEL domain containing 2"
"IL1R1",0.10731240250726196,"No data","No data","No data","No data","No data","No data",0.5365620125363098,"interleukin 1 receptor type 1"
"DNASE1",0.10728405275303776,"No data","No data","No data","No data",0.05887612407268792,"No data",0.5217012327470169,"deoxyribonuclease 1"
"PRKDC",0.10727279217165853,"No data","No data","No data","No data",0.020326892007658595,"No data",0.531282237856378,"protein kinase, DNA-activated, catalytic subunit"
"TMEM18",0.1071814602030062,"No data","No data","No data","No data","No data","No data",0.535907301015031,"transmembrane protein 18"
"PRDX5",0.10718039720798736,"No data","No data","No data","No data",0.01847899273423509,"No data",0.531282237856378,"peroxiredoxin 5"
"CFTR",0.10716785724014259,"No data","No data","No data","No data",0.04973859854938922,"No data",0.5234046365633657,"CF transmembrane conductance regulator"
"SGCB",0.10714008679469463,"No data","No data","No data","No data",0.03052934921837128,"No data",0.5280680966688802,"sarcoglycan beta"
"AGA",0.10713419972615176,"No data","No data","No data","No data",0.017555043097523336,"No data",0.531282237856378,"aspartylglucosaminidase"
"SLC12A1",0.1071242176787723,"No data","No data","No data","No data","No data","No data",0.5356210883938615,"solute carrier family 12 member 1"
"TAL1",0.10709346863486253,"No data","No data","No data","No data","No data","No data",0.5354673431743127,"TAL bHLH transcription factor 1, erythroid differentiation factor"
"APRT",0.10703758816083421,"No data","No data","No data","No data","No data","No data",0.535187940804171,"adenine phosphoribosyltransferase"
"SST",0.10700075472971228,"No data","No data","No data","No data",0.11017313702887625,"No data",0.5074604893913423,"somatostatin"
"PIN1",0.10690263813011747,"No data","No data","No data","No data","No data","No data",0.5345131906505873,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
"IDUA",0.10688114414741545,"No data","No data","No data","No data",0.01847899273423509,"No data",0.5297859725535184,"alpha-L-iduronidase"
"MDK",0.10680847220012224,"No data","No data","No data","No data",0.049364513014377345,"No data",0.5217012327470169,"midkine"
"LGMN",0.10679269838945585,"No data","No data","No data","No data","No data","No data",0.5339634919472792,"legumain"
"PDS5A",0.10677466494576869,"No data","No data","No data","No data","No data","No data",0.5338733247288434,"PDS5 cohesin associated factor A"
"CALM1",0.10671842238963147,"No data","No data","No data","No data",0.009239496367117545,"No data",0.531282237856378,"calmodulin 1"
"HOXD12",0.10665474038936631,"No data","No data","No data","No data","No data","No data",0.5332737019468315,"homeobox D12"
"DNASE1L2",0.10665474038936631,"No data","No data","No data","No data","No data","No data",0.5332737019468315,"deoxyribonuclease 1 like 2"
"EVX2",0.10665474038936631,"No data","No data","No data","No data","No data","No data",0.5332737019468315,"even-skipped homeobox 2"
"GDF5",0.10665474038936631,"No data","No data","No data","No data","No data","No data",0.5332737019468315,"growth differentiation factor 5"
"TBX4",0.10665474038936631,"No data","No data","No data","No data","No data","No data",0.5332737019468315,"T-box transcription factor 4"
"TIMP3",0.10660921020449057,"No data","No data","No data","No data",0.1968012726196037,"No data",0.4838457328675519,"TIMP metallopeptidase inhibitor 3"
"CAV1",0.10659077921104473,"No data","No data","No data","No data","No data","No data",0.5329538960552236,"caveolin 1"
"PTPRC",0.10656157546766457,"No data","No data","No data","No data",0.044426578365223526,"No data",0.5217012327470169,"protein tyrosine phosphatase receptor type C"
"ITPR3",0.10651943380766782,"No data","No data","No data","No data","No data","No data",0.5325971690383391,"inositol 1,4,5-trisphosphate receptor type 3"
"FGF21",0.10647785222178555,"No data","No data","No data","No data",0.12029099357120142,"No data",0.5023165127161273,"fibroblast growth factor 21"
"ENHO",0.10640790506731784,"No data","No data","No data","No data",0.04434958256216421,"No data",0.5209521296960481,"energy homeostasis associated"
"B3GLCT",0.10639867288060517,"No data","No data","No data","No data","No data","No data",0.5319933644030259,"beta 3-glucosyltransferase"
"AGXT",0.10632160521479637,"No data","No data","No data","No data",0.0396271733078597,"No data",0.5217012327470169,"alanine--glyoxylate and serine--pyruvate aminotransferase"
"MARF1",0.10629013959661278,"No data","No data","No data","No data",0.1136458053155458,"No data",0.5030392466541774,"meiosis regulator and mRNA stability factor 1"
"PTGER1",0.1062564475712756,"No data","No data","No data","No data","No data","No data",0.531282237856378,"prostaglandin E receptor 1"
